longitude,latitude
107.06407,11.05233
107.4351,11.2347
107.190746,10.517949
107.0358,10.67107
106.88952,10.95577
107.1472,10.97583
106.951918,10.950409
106.63617,11.2494
106.48493,9.81106
106.46797,9.80359
106.51414,9.86949
106.38618,9.89833
106.21752,9.91292
106.2137,9.86521
106.29647,10.02345
106.16033,9.89893
106.19088,9.8562
106.11786,9.7796
106.4539,10.5505
106.543721,10.512179
106.55893,10.548209
106.44673,10.57675
106.525516,10.47915
106.523151,10.888015
106.654059,10.593198
105.679734,10.821192
106.298474,10.845362
106.272959,10.909101
106.3612,10.9781
106.350741,10.958087
106.02203,10.6126
106.217783,10.925177
106.3013,11.013482
105.944605,10.60164
106.45729,10.518098
106.188902,10.954275
106.431315,10.862305
106.549609,10.633697
108.184465,10.939177
108.1817,10.93785
104.39949,9.66776
104.992939,9.175289
105.064105,10.016896
103.85727,10.316903
105.144001,9.915101
106.617745,11.477206
107.342738,11.8148
107.165887,11.97145
107.06324,11.54604
107.203768,11.92184
107.155191,11.84772
107.27497,11.83644
106.8807,11.44006
106.6517,11.48401
105.461541,9.431009
105.52193,9.356647
106.698536,10.767383
105.58077,10.433266
105.7686,10.6543
105.342963,10.834926
105.57306,10.68473
105.59048,10.65238
105.959961,10.240794
106.365555,10.377222
106.67157,10.813647
106.611574,10.804496
106.50139,10.56679
106.675881,11.0053
106.30818,9.89417
106.2806,9.8457
106.24258,9.91588
106.99298,11.01086
105.97487,9.558701
105.91187,9.68742
105.718537,9.292493
105.73034,9.305613
105.729708,9.778132
105.822543,9.801263
105.7289,9.95726
106.25734,10.98481
106.0981,11.31417
106.897927,11.665404
106.93902,10.847558
106.845758,10.964771
104.976101,10.595301
106.089,11.6029
106.074,11.6168
106.086,11.4955
106.021,11.6611
106.076,11.7583
106.256,11.1611
105.553183,9.4697
106.06066,9.63926
105.4808,9.7952
105.9666,9.5911
106.62023,10.75007
106.71896,10.802337
106.66863,10.361451
106.37215,10.36115
106.17609,10.38894
106.03797,10.3514
106.165096,10.545825
106.499834,10.336356
106.13138,10.40638
106.10471,10.33581
106.756091,10.356891
105.710737,10.836467
106.745639,10.9377
106.727702,10.894872
106.7179,11.2351
105.571909,10.903481
105.82413,10.89751
105.77509,10.87605
105.7698,10.82642
105.781353,10.894257
106.331186,10.582341
106.422422,10.67356
106.374987,10.651317
105.62121,10.9646
106.424903,10.617905
106.618762,10.5022
106.624058,11.346861
104.882601,8.633486
105.06047,8.85151
104.94581,9.03024
105.047966,8.940134
105.193078,9.018986
105.36966,9.04857
105.806676,9.805521
105.5333,9.749
105.464971,9.073649
106.880827,11.665084
108.98791,11.563196
109.022866,11.561727
108.929,11.6092
108.744395,11.237789
106.606641,11.482955
106.639603,11.428677
104.86536,9.171104
104.934364,9.117383
105.139723,9.189936
106.71321,10.72824
106.64286,10.80507
106.352775,10.486205
106.304636,10.340963
106.543861,10.660943
106.746493,10.800573
106.52258,10.95137
106.8616,10.96977
107.13101,10.4124
107.206425,10.516575
106.8138,10.88185
106.70792,10.974474
106.71097,10.95084
106.366378,10.492034
105.246101,10.635701
105.079281,10.614921
105.022341,10.613981
106.9773,10.76616
106.819392,11.147147
106.8015,11.0433
106.775268,11.017827
106.632884,11.266245
106.663082,10.76157
106.663191,10.761582
106.663976,10.761135
106.663979,10.761086
105.971454,10.254993
105.828519,10.03928
105.963102,10.250089
105.894693,10.294741
106.66258,10.77524
106.76468,10.788042
106.7284,10.7336
106.700158,10.812561
106.837055,10.841218
106.83057,10.58374
106.699712,10.772119
106.661781,10.75594
106.67489,10.72653
106.7147,10.75667
106.671714,10.78858
106.57732,10.98328
106.619745,10.828564
106.834,11.3161
106.779133,11.100797
106.778131,10.897805
106.808931,11.298744
106.799023,10.912244
106.752955,11.324219
106.30481,10.3263
106.327734,10.462769
106.4759,10.54
106.540189,10.671669
106.487547,10.498948
106.462751,10.683136
107.036555,10.962486
107.1809,11.02124
107.2391,10.94153
107.1669,11.00767
106.605225,11.163636
107.06742,10.56568
106.530653,11.134512
106.6045,11.091068
107.057725,10.384572
107.09378,10.36547
107.085099,10.340027
106.699642,10.770195
106.69483,10.781336
106.703744,10.773367
106.69539,10.781665
105.199671,10.648791
105.140141,10.674831
105.104161,10.671871
104.973651,10.632541
105.41366,10.38862
105.4839,10.34597
106.09309,10.11229
105.9409,9.9286
106.19628,10.071024
105.8857,10.0315
106.69883,11.07211
106.6244,11.1326
106.61953,11.14502
105.612555,10.470101
105.628124,10.467861
105.28908,10.8833
105.455063,10.876049
105.53649,10.30625
105.603286,10.288544
105.402099,10.566646
105.660249,10.529649
105.63612,10.26218
105.34092,10.765887
105.423884,10.92493
105.63981,10.45434
105.603062,10.770659
105.376666,10.685034
105.884822,10.571222
105.439512,10.893242
105.875146,10.25115
105.827101,10.49142
105.8514,10.56145
105.81549,10.177286
105.549089,10.696251
105.428369,10.560322
105.835631,10.186752
105.685548,10.44423
105.635479,10.466591
105.6733,10.321
105.5976,10.5323
105.69471,10.32968
105.669577,10.35109
105.249068,10.814353
105.509686,10.354373
105.385411,10.654158
105.77797,10.25334
105.74301,10.30865
106.082316,10.411005
104.917487,9.453632
108.269456,11.630526
108.529446,11.91343
108.479694,11.985312
107.395659,11.527551
107.659231,11.420161
107.501612,11.447994
107.834783,11.482046
107.18565,10.4838
105.785989,10.031165
105.770606,10.052748
106.79096,10.834322
106.33138,10.34785
106.63,10.84413
106.649729,10.75885
106.58752,10.857509
106.66058,10.85185
105.367981,10.351161
105.170571,10.906241
105.136831,10.710401
105.223021,10.580951
105.207231,10.670011
105.50577,10.39866
105.114721,10.952381
106.240819,10.435366
106.468715,10.378444
106.01174,10.422
106.21721,10.46336
106.75735,10.42235
106.705905,10.816663
106.830282,10.832328
106.63696,10.718674
106.678642,10.774685
106.8113,10.8029
106.7996,10.7933
106.690408,10.797896
106.73571,10.79877
106.690185,10.79799
105.72766,10.31416
105.64057,10.20116
105.64007,10.27842
105.774028,10.311992
105.768006,10.049967
106.638982,11.004374
106.76006,10.8931
105.339277,10.633176
105.18515,10.444127
105.35278,10.56912
108.3165,11.373409
106.613089,11.745608
106.646633,11.455097
106.852613,11.516075
106.654498,11.446516
105.564084,9.6081
105.606971,9.6207
105.544889,9.667756
105.577279,9.81025
105.720948,9.945657
104.983464,8.980128
105.527818,9.593877
105.394576,9.528761
105.514731,9.550818
105.427078,9.501786
105.7249,9.28352
105.367771,9.062519
105.435111,9.193857
105.297333,9.142186
105.457122,9.089257
105.46102,9.46788
105.4946,9.36339
105.410661,9.282455
105.467433,9.446922
108.563062,11.178085
106.617301,11.649961
106.552961,11.693492
106.6543,11.698963
106.897913,11.532995
106.661008,11.416079
106.828587,11.384716
106.8981,11.52091
106.536756,11.953979
109.0318,11.54793
108.8541,11.47269
108.99541,11.58128
105.614288,9.740005
108.466134,11.240456
105.47678,9.201024
105.263479,9.224969
105.721191,9.272419
105.5813,9.14449
105.2898,9.112949
108.848207,11.82485
108.9027,11.849311
108.372756,11.729712
108.440107,11.965354
107.83792,11.62784
105.299539,9.628158
105.76546,10.29722
105.600982,9.559542
105.85247,9.68229
105.91467,9.73667
105.970771,9.613072
106.525018,11.773606
108.49605,11.76153
108.440088,11.957677
106.2139,11.225337
106.31978,11.31861
108.889252,11.338914
108.8552,11.6829
108.443157,11.935682
108.140975,12.04733
108.290271,12.126717
108.200078,11.902407
108.19508,12.129848
108.257547,12.141001
106.609874,11.712996
107.78612,11.531508
108.127045,12.140672
108.12838,10.95317
105.858836,9.862371
106.02531,11.39641
106.221301,11.691501
106.00242,11.273875
105.979304,11.275938
106.321524,11.139803
106.281801,11.105401
106.341123,11.134231
106.358315,11.165585
106.303484,11.032092
106.314001,11.10391
106.31708,11.14727
106.12925,11.46396
106.166889,11.498537
106.141199,11.235088
106.123273,11.142715
107.61783,11.224766
107.51624,11.156057
107.509549,11.029498
108.114323,10.92504
109.01154,11.41782
107.91364,11.60889
104.8599,9.313314
104.918367,9.020218
105.984892,10.219123
105.98702,10.273074
106.36525,10.35345
106.61421,10.357374
105.64777,10.66979
105.88863,10.5195
105.266334,10.893089
105.79221,10.54175
105.452833,10.687639
105.813078,10.238688
105.572317,10.847477
105.349295,10.742326
106.060528,10.046909
106.1496,10.1327
105.92947,10.24307
106.52744,9.59382
107.14102,10.40639
107.0565,10.59115
107.06804,10.5886
107.219124,10.408272
107.071563,10.652689
107.326424,10.743743
107.360876,10.808303
107.094868,10.743686
107.324959,10.764789
106.966234,10.786595
106.5894,11.052048
106.74332,10.94439
106.75764,10.9648
106.589022,11.277749
106.72457,11.051676
106.7381,11.0128
106.646077,10.688274
106.646477,10.76814
106.68629,10.81035
105.493319,10.552704
105.417894,10.606297
106.67475,10.973111
106.658348,11.108253
107.10124,10.36664
106.701946,11.101713
106.806513,11.083096
106.384504,11.435712
107.021149,10.954856
106.43715,11.39064
104.967801,10.358561
105.023361,10.542271
105.218811,10.621371
106.75585,11.063217
107.011825,10.940151
107.03361,11.01556
106.9187,10.96724
106.6015,8.67949
106.6165,8.6921
106.729609,11.33976
106.69994,10.96347
106.81687,11.0539
107.04244,10.96437
107.06161,10.93707
107.04015,11.09105
106.92002,11.04418
106.66041,11.13722
107.303579,11.182088
106.81031,11.3643
106.63772,10.90237
106.789262,10.769701
106.981898,10.837636
106.655891,11.065969
106.93211,10.83828
106.83882,10.97185
106.592844,11.192477
106.860505,10.931222
106.71239,10.99193
106.651124,11.13733
106.96587,10.77075
106.926313,10.664303
106.82924,10.64933
106.60258,11.09752
107.252615,10.976416
106.63865,10.7486
105.9901,9.5946
105.986205,9.624687
105.644356,9.568404
106.282008,9.556019
106.101653,11.320234
106.26479,11.089157
106.863494,11.447855
106.976744,11.586117
106.638294,11.432075
106.887587,11.532463
106.906125,11.69013
104.868334,9.224124
104.974192,9.509512
104.954478,8.599233
105.016431,8.727583
105.061229,9.2841
105.077363,8.640804
105.123979,9.006023
105.17458,9.39091
104.887458,9.126967
105.00075,9.39967
105.038755,8.661765
105.22793,9.38864
104.99831,8.99969
104.95892,9.156166
104.93221,9.185264
104.91763,8.79357
105.699332,9.836599
105.778796,9.857533
106.71967,10.63531
105.599529,10.429822
105.683983,10.414468
105.671804,10.414923
104.01429,10.03739
107.693288,11.106397
107.684988,11.062901
107.95376,10.915459
107.99089,11.005138
107.566715,11.173017
105.88176,11.30885
106.01228,11.54388
106.01608,11.54309
106.00735,11.53785
108.73213,11.229978
108.72831,11.227729
108.735695,11.217951
107.07985,10.36549
107.178884,10.493963
106.72034,10.79291
106.93585,10.704422
106.62136,11.12135
106.67663,11.10912
106.593149,11.342297
107.0842,10.3604
105.154239,9.177374
105.156769,9.182453
105.154739,9.177374
105.150594,9.178968
105.98065,9.557453
105.983344,9.574618
105.982457,9.575414
105.891704,9.700388
105.9751,9.3235
109.056656,11.710223
108.615367,11.177578
108.132833,11.757822
103.859755,10.328967
103.855838,10.326094
106.5961,8.70061
106.7493,11.0584
106.7592,11.0572
106.434482,9.641162
105.376102,10.368283
108.457106,11.940659
105.8182,9.7108
105.694706,9.655705
105.27457,9.547135
103.92355,10.299215
108.35065,11.90668
108.110781,11.718285
107.504858,11.506087
107.35817,11.5942
107.362447,11.566892
108.363997,11.99829
105.61011,9.57545
105.97594,9.44686
104.02961,10.06882
104.02951,10.138978
105.25391,9.619102
105.15321,9.70271
106.875915,11.503597
105.991159,9.640323
108.578179,11.855744
108.448224,11.911217
108.441025,11.935323
108.430652,11.954473
108.426398,11.937555
107.539943,11.567184
106.736417,10.624624
105.066751,10.785791
105.009401,10.629271
105.523279,10.412743
105.055231,10.341011
105.122001,10.716811
105.690985,10.425418
105.368986,10.844546
105.759776,10.375543
105.8386,10.57735
105.633872,10.389201
105.66092,10.00146
105.677282,10.077663
105.660541,10.109092
105.550651,10.188987
105.555308,10.166294
105.577966,10.147876
105.70562,9.97364
106.52956,10.563813
106.48638,10.625228
105.422403,10.504376
104.991311,10.445931
104.904141,10.486631
105.002471,10.414401
105.047491,10.878481
105.191771,10.817061
105.337611,10.719781
105.158391,10.556801
105.126501,10.700101
105.031461,10.522661
105.419976,10.531029
105.081941,10.798531
106.35198,10.922415
106.556175,10.58899
106.590063,10.65141
106.41861,10.78757
106.56577,10.48588
106.330984,10.625619
106.387836,10.598313
106.76273,10.853
106.77621,10.79771
106.783162,10.812188
106.7996,10.7778
106.56627,10.97976
106.742415,10.583874
106.62758,10.80779
106.47143,11.06598
106.68156,10.89757
106.70641,10.81125
106.601431,10.880264
106.73602,10.70579
106.77782,10.79074
106.691169,10.797064
106.676589,10.847079
106.64388,10.953583
106.64482,10.85565
106.70895,10.80683
106.67313,10.77832
106.63142,10.78184
106.605445,10.902336
106.59928,10.91091
106.5316,10.93362
106.786786,10.832727
106.64805,10.86539
106.49822,10.74323
106.61356,10.8056
106.61717,10.80221
106.61308,10.80113
106.70887,10.79979
106.8597,10.80547
106.773466,10.587001
106.577389,10.889848
106.580611,10.87024
106.72944,10.86441
106.62782,10.89136
106.593446,10.905233
106.52946,11.06029
106.50346,11.02261
106.55869,10.66986
106.59248,10.73445
106.61721,10.67115
106.59639,10.864
106.83329,10.84017
106.84622,10.83981
106.60373,10.75828
106.64143,10.88319
106.84203,10.84123
106.84216,10.837
106.8398,10.83526
106.61198,10.83506
106.63202,10.90583
106.693756,10.825766
106.750661,10.834468
106.66877,10.74591
106.77916,10.86601
106.640381,10.777332
106.657082,10.811638
106.76356,10.676042
106.632925,10.9403
106.682186,10.741122
106.615768,10.781304
106.679817,10.76008
106.771151,10.788361
106.696761,10.742344
106.537152,10.739472
106.6789,10.8115
105.615051,10.437631
105.632261,10.457345
107.061122,10.628113
107.055229,10.633526
106.630855,11.11812
107.54523,10.64102
105.751385,10.068138
105.48164,10.38461
105.053137,9.181577
106.7688,10.8499
106.563921,10.873116
105.67172,9.94514
107.167107,10.496087
107.168391,10.678393
107.22929,10.59331
107.3756,10.54125
107.18082,10.67531
107.056427,10.637379
107.15649,11.33162
106.13873,9.68746
106.197963,9.50961
106.00343,9.58149
104.86879,9.62519
105.22044,9.69651
105.26279,9.683688
104.95325,9.79048
105.93766,9.60271
105.91092,9.3134
105.71295,9.47597
106.0973,9.3464
104.94698,9.81121
105.06126,9.88464
105.18653,9.835154
104.989654,9.632239
105.034952,9.687962
105.18551,9.49981
105.34194,9.613427
105.15969,9.527258
105.132511,9.548008
106.181092,9.803311
108.92777,11.52984
108.078744,11.593648
108.42755,11.950607
105.748627,10.026137
106.62688,10.8049
105.44743,10.28118
105.373145,10.228659
106.502271,10.795914
106.68601,10.78592
106.842889,11.11606
106.74515,10.92063
106.68401,11.07434
106.712009,10.804355
105.267731,10.369361
107.424745,11.268035
106.83887,11.02049
107.087815,10.33066
106.96252,11.02519
106.516791,10.113232
106.84307,10.95772
106.86815,10.9522
106.622531,11.014131
106.761735,10.929343
106.6681,10.92976
106.844462,11.107164
107.208462,10.528934
107.442531,10.47479
107.29476,10.479414
107.077079,10.350271
107.095832,10.346409
107.10774,10.38551
107.10075,10.39151
107.11047,10.37694
107.09781,10.38844
107.07331,10.351024
107.074496,10.366059
107.08913,10.34169
105.197671,10.761341
104.945171,10.553341
105.339361,10.689741
105.327431,10.556491
105.260901,10.601261
105.9622,9.6524
108.078728,11.609569
108.442965,11.948795
108.442091,11.938773
108.438924,11.94269
108.438052,11.951266
106.123009,11.360651
106.106006,11.327981
104.87805,9.60012
104.68389,10.197777
104.58261,10.36471
104.8544,10.234901
105.29261,9.65951
104.98191,10.15181
103.99791,10.15701
105.23001,10.035667
104.756381,10.283025
105.14269,10.09808
104.79993,10.270219
106.634879,10.740219
106.65066,10.76834
106.45358,10.16537
105.387975,10.565516
105.5026,10.54124
105.221937,10.389479
105.107541,10.808641
105.071921,10.310601
105.44349,10.39835
105.4176,10.4328
105.103241,10.492371
105.183161,10.486821
105.187811,10.556361
105.249431,10.501231
105.802685,10.037762
107.008895,10.971064
106.66436,10.98684
107.000046,10.977227
107.22187,10.47911
107.21076,10.48571
107.22647,10.71787
107.13774,10.50059
107.25626,10.62822
106.802959,10.954567
106.867606,10.965303
107.10922,10.39328
107.24222,10.64138
107.10236,10.63156
107.408212,10.913088
107.464333,10.868888
106.890025,10.787856
106.84037,10.97966
105.211265,9.368456
105.056059,10.038194
105.261706,9.910087
105.462053,9.984062
105.380422,9.942956
105.16828,9.965951
105.138162,10.003789
105.18178,9.88036
108.153849,11.062558
107.93949,10.73687
107.64309,11.25164
105.080991,10.943921
105.122801,10.755131
105.086321,10.880991
105.079131,10.905621
105.106401,10.955871
106.566022,10.687033
106.61716,10.77813
106.804845,10.813678
106.768716,10.891787
106.6316,10.89536
106.91176,10.39387
106.56977,10.856346
106.707719,10.854004
106.668984,10.871031
106.79087,10.80791
106.69265,10.86281
106.58155,10.90239
106.661582,10.91812
106.60765,10.77464
106.65224,10.83999
106.60806,10.81094
106.58673,10.90796
106.2213,10.0181
106.0655,10.1342
106.0987,10.0364
106.118216,10.180832
106.45704,9.8321
106.3465,9.69381
106.09626,9.84846
106.10194,9.77879
106.439156,10.295716
106.18886,10.259264
106.39829,10.31712
106.43705,10.269194
105.445531,9.999553
105.40075,10.216095
105.422476,10.256829
105.358331,10.258481
105.303991,10.344411
105.16096,10.39498
105.010431,10.431541
105.051481,10.420651
105.164241,10.261721
105.245061,10.284831
104.953971,10.578371
105.081741,10.496171
106.17497,10.05017
106.07254,10.18622
107.09453,10.3431
107.21527,10.94017
106.96286,11.11741
107.01735,11.1119
109.035812,11.60264
107.36676,11.03918
106.944574,10.833755
106.899098,10.978114
108.117657,10.930935
107.940352,11.47915
108.177349,11.619448
108.519047,11.732296
107.66682,11.40943
108.26884,10.96449
105.002592,8.878553
104.916242,8.837665
105.21961,9.92741
105.15395,10.009399
105.166104,9.934316
105.20831,9.89107
107.087911,12.067943
107.906964,10.858339
107.785108,10.671738
107.634827,10.620899
107.757068,10.68614
103.49976,9.30095
105.20353,8.76666
106.79936,11.96758
106.6088,11.5552
106.119486,11.290602
106.578788,11.657139
106.617415,11.563742
106.62699,11.65717
109.001926,11.554589
109.029144,11.600321
106.68339,10.79305
106.41444,9.73005
105.998069,9.953327
105.94526,10.29277
106.045914,9.98527
105.9599,10.2139
106.1001,9.9532
105.94813,10.14002
105.98249,10.32268
104.993471,10.420611
104.988221,10.428841
105.89368,9.95197
107.388086,10.471527
107.096432,10.34928
107.15308,11.27808
107.20281,11.04768
106.924792,10.723065
106.918222,10.972266
106.927927,10.853636
106.97806,11.01706
107.007722,10.706345
107.2989,10.5559
107.22526,10.39891
106.786032,11.100721
105.049868,9.066867
104.072601,10.276728
105.04594,8.72046
105.03417,8.694679
105.06847,8.72787
104.94864,8.671826
108.229081,11.867375
108.583042,12.116677
107.332964,11.574407
105.08917,8.71309
104.97672,8.66454
107.898561,11.214475
108.20432,11.14497
107.863197,10.71861
107.860202,10.732356
103.98025,10.28499
103.97045,10.41723
103.93372,10.36529
104.02969,10.03268
105.73137,9.28833
108.098725,11.873193
106.77351,10.09582
106.46799,10.1755
107.08614,10.33717
107.08831,10.35189
107.093928,10.350006
107.11064,10.37543
107.19715,10.509509
107.11344,10.37672
107.11261,10.37815
107.08611,10.36654
105.012312,8.696508
105.088503,8.733891
104.840881,8.70914
107.500824,11.414984
108.53152,12.13652
108.65099,12.14303
108.60332,12.13692
106.736966,10.945268
106.40284,10.22553
106.34664,10.25221
106.56051,9.932146
106.471143,9.970599
106.66114,9.897538
106.47551,9.69616
106.52966,9.62731
106.47089,9.56862
106.44518,9.68265
106.31934,9.59455
106.52824,9.68201
106.6571,10.09063
106.665484,10.061347
106.51991,10.01151
106.5343,10.1298
106.48026,10.10099
106.55668,10.06138
106.472156,10.114735
106.576919,10.140349
106.459226,10.089309
106.64921,9.92037
106.584923,10.067548
106.38771,9.992047
106.52947,9.88889
106.59111,10.16186
106.482,10.0126
106.4294,10.04798
106.43656,9.96921
106.58569,10.09299
106.5993,10.04115
106.46695,10.07185
106.51363,9.92541
106.48573,10.08163
106.59937,9.932
106.539716,10.032338
106.402,10.1291
106.62377,8.71264
107.138253,10.913876
107.134762,10.920693
104.525511,8.947673
103.855288,10.330067
105.160664,9.171566
106.23697,10.162231
106.29925,10.11317
106.27991,10.233837
106.34616,10.135264
106.2858,10.191123
106.36129,10.160429
106.33941,10.215577
106.13107,10.265223
106.06502,10.25283
106.599686,10.206189
106.68002,10.104778
106.67652,10.158472
106.47364,10.277661
106.324126,10.506746
106.28782,9.68775
105.98814,10.18204
105.945307,10.121191
106.25542,10.08222
106.000786,9.911251
106.143943,10.020791
105.976781,9.940419
106.15176,10.19011
106.13116,10.14219
106.27097,9.62298
106.30082,9.95215
106.15499,9.74112
106.18018,9.75376
106.36859,9.73612
106.67512,10.26273
106.601677,10.278953
106.696168,10.24709
106.685453,10.281769
106.32999,10.37786
106.595466,10.291806
106.150211,10.395038
106.57877,10.37734
106.06173,10.32888
106.09517,10.38702
106.13908,10.29145
106.34765,10.35553
106.525276,10.288184
106.6208,10.33827
106.629102,10.349548
106.742123,10.232418
106.09836,10.42438
106.110958,10.550309
106.55527,10.32911
106.74324,10.25872
105.862997,10.547371
105.8377,10.42746
105.78996,10.3173
105.92476,10.47809
105.792775,10.339242
105.93629,10.51152
105.742468,10.471968
105.807674,10.318914
105.65774,10.21966
105.67077,10.27364
105.696939,10.459558
105.65134,10.28403
105.68784,10.435355
105.88842,10.43953
105.6644,10.46594
105.63689,10.49863
105.696057,10.569473
105.728742,10.60084
105.772032,10.382732
105.79643,10.62566
105.90882,10.51717
105.85114,10.46931
105.73268,10.56934
105.63605,10.30941
105.67963,10.30549
105.64439,10.25509
105.763863,10.414434
105.778295,10.446036
105.86656,10.57502
105.77802,10.55816
105.697978,10.734665
105.707839,10.601456
105.786686,10.403389
106.63012,10.05402
106.32044,10.27132
106.436,10.2368
106.605096,10.13138
106.575083,10.02954
106.433726,10.17936
106.63678,10.14562
106.424025,10.209431
106.37347,10.306917
106.512975,10.199739
106.38698,10.32289
106.6254,10.04327
106.516862,10.178544
106.47194,10.23075
106.58907,10.01649
106.39285,10.05089
106.53398,10.2597
106.59962,10.19107
106.40591,10.07282
106.4132,10.03637
106.40825,10.19499
106.46745,10.25468
106.54321,10.16875
106.48437,10.29066
106.416,10.1479
105.42057,10.41773
104.898292,10.453624
104.919954,10.558181
105.187613,10.527993
105.417242,10.301153
105.018661,10.319282
105.475156,10.40058
105.46914,10.44311
105.48489,10.46854
107.25877,11.12941
106.58298,8.66487
106.57136,8.65788
106.82536,10.94736
106.920215,10.74186
106.91123,10.89811
107.43692,11.22713
107.16897,11.10532
106.848609,10.907363
107.37711,11.27532
107.30287,11.13564
107.35726,11.32625
107.36664,11.37169
107.47707,11.38181
107.40269,11.33511
107.26565,11.10191
107.21162,11.15866
107.28551,11.07112
106.68211,10.78293
106.68647,10.8252
106.690726,10.790729
106.646888,10.662753
106.57902,10.65915
106.7001,10.81491
106.711156,10.845051
104.968437,9.32918
104.920616,9.31271
105.03061,8.74013
104.74221,8.63245
107.929986,11.459726
108.38943,12.14208
108.715,12.18685
108.37794,12.17979
105.16392,8.78337
105.07047,8.69622
105.10944,8.73361
108.176697,11.214885
107.672979,10.90272
106.638185,11.431783
106.702363,10.77738
104.983939,9.103443
105.13951,8.987525
105.087657,9.076881
104.931963,9.202574
105.016445,9.010804
104.907192,8.626185
104.927961,9.538926
104.901764,8.607253
105.15123,9.080167
105.19399,9.04287
105.26132,8.93711
108.48808,11.99498
108.531981,12.087053
105.201977,9.424997
104.883189,8.902151
104.926047,8.93323
104.89314,8.96822
104.84381,9.50244
105.12024,8.70807
104.82961,9.34565
104.844507,8.689485
104.862549,8.668793
105.09517,8.69396
105.13276,8.71759
106.293991,11.61138
108.080831,11.7248
108.205264,11.692703
108.033204,11.359423
108.218477,11.743544
108.299232,11.853556
108.361577,11.861241
108.084077,11.772274
108.184648,11.777888
108.187864,11.794386
108.309055,11.970636
108.139027,11.911681
108.138861,11.775961
107.994191,11.679714
108.212247,11.7144
108.522261,12.074474
108.310084,11.901328
108.300486,11.877174
108.12735,11.733429
108.206508,11.792479
108.49511,12.027059
108.14091,12.03458
108.138249,12.019107
108.128505,12.059795
108.018709,11.360812
108.49318,12.0585
108.068472,11.606525
108.053167,11.396491
108.071469,11.535434
108.146087,12.100649
105.30602,9.412843
105.06531,9.52156
104.91862,8.67445
105.07681,8.67121
108.060779,10.967425
108.089187,11.150614
108.057099,10.9834
108.03811,11.21511
108.078421,11.187902
106.504259,11.509485
106.701041,11.650161
106.71361,11.71253
106.488911,11.521911
106.934411,11.752361
106.611131,11.576444
106.937083,11.699724
106.457475,11.524366
106.477261,11.538871
106.27451,9.91284
106.745533,10.689246
106.61095,10.72451
106.60197,10.81202
106.609275,10.769626
106.66441,10.83073
105.898005,10.812264
105.822607,10.727046
106.527962,10.64772
106.539487,10.626176
106.375014,10.895897
106.548667,10.641278
106.40989,10.858702
106.57252,10.58616
105.99773,10.58356
106.194773,10.658081
106.48511,10.816205
105.73923,10.13492
106.060353,10.089567
106.013496,10.008129
106.049057,10.221758
105.859857,10.122658
106.035314,10.237759
105.747037,10.17824
106.079265,10.068316
106.21901,9.81911
106.69397,10.36686
106.677076,10.335177
106.180238,10.47439
106.198178,10.527281
106.65353,10.29143
106.6595,10.33046
106.63341,10.31798
106.63301,10.40376
106.281711,10.730357
106.245595,10.803222
106.199855,10.79568
106.32888,10.95601
106.421825,10.717737
106.28261,10.88986
106.488338,10.686177
106.49332,10.55663
106.292267,10.814742
106.520054,10.691344
106.2547,10.828974
106.215176,10.655572
106.214036,10.974299
106.29297,10.96733
106.253954,10.937445
106.139877,10.592037
106.15351,10.733133
106.246881,10.854668
106.32253,10.97813
106.341261,10.833296
106.30465,10.86826
106.16215,10.96335
105.65044,10.1942
105.803996,10.653764
105.657414,10.355161
105.565769,10.347613
105.590446,10.397699
105.89466,10.54067
105.74744,10.68883
105.66975,10.19376
105.75089,10.65847
105.62029,10.22882
105.81789,10.44779
105.83778,10.60102
105.179753,10.879192
105.126391,10.905223
105.187142,10.849552
105.198514,10.822261
105.168033,10.782614
105.153894,10.849966
107.02859,10.55985
107.19419,10.70877
107.24952,10.5946
107.21134,10.68575
107.22896,10.72977
106.85375,11.0228
106.93252,10.94744
107.33612,11.17804
106.80831,11.02047
107.37692,11.20233
107.35643,11.15048
107.04097,11.07497
107.48429,11.36928
107.34374,11.22782
107.38456,11.39293
107.093056,11.031347
107.38318,11.16203
107.36401,11.19793
107.44511,11.20621
107.045823,11.037633
107.39647,11.2082
106.95436,11.0731
107.48077,11.31565
106.67214,11.15193
106.75685,10.89757
106.63761,11.11523
106.754965,10.867117
106.756736,11.024167
105.900142,10.045941
105.931668,10.016575
105.983383,10.118732
106.07853,10.157749
106.01824,10.070304
106.08264,10.03999
105.942443,9.971191
105.72478,10.16053
106.05962,10.05867
106.20391,10.14481
106.35275,10.35352
106.56487,10.31618
106.308344,10.471247
106.39256,10.35016
106.569365,10.343941
106.689828,10.424558
106.607011,10.433364
106.292211,10.476044
106.65132,10.37751
106.59734,10.34353
106.267254,10.461792
105.89351,10.66566
105.588191,10.358623
105.705501,10.356486
105.68169,10.383025
105.612947,10.380682
105.64449,10.397678
105.617221,10.357395
106.47829,10.26229
106.5116,10.2647
106.73821,10.17338
105.137596,10.464424
105.183336,10.459853
107.071637,10.33738
107.08926,10.35242
107.0863,10.35096
106.92414,11.0191
107.40498,11.16495
107.037288,10.997219
107.41066,11.18531
107.06664,10.92524
107.081111,11.078578
107.056662,10.978073
107.018608,11.00354
107.079516,11.002156
107.4296,11.17869
107.19362,10.86922
107.105506,11.024829
107.30183,10.96121
106.83321,10.90166
106.785691,10.926319
106.537333,11.133557
106.572838,11.071939
106.6096,11.1072
